Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
9.548888402,2.37071323394775,1.40447235107422,0.954256176948547,2.91606390084158
9.553643089,2.43921780586243,1.5196418762207,1.41667401790619,3.20406932031914
9.558397777,2.65265369415283,1.4321928024292,1.73476982116699,3.47809921895055
9.563152412,2.92509913444519,1.20236110687256,1.86628091335297,3.67217668763329
9.5679071,3.28538775444031,1.15059947967529,2.20087552070618,4.11843476545387
9.572661787,4.06112241744995,0.95635986328125,2.48416805267334,4.85576259629038
9.577416475,5.18285179138184,0.68450927734375,2.81912899017334,5.93952808777224
9.582171162,6.20143127441406,0.600820541381836,2.97002220153809,6.90215669568986
9.58692585,7.06453609466553,0.485434532165527,3.35323476791382,7.83501757028004
9.591680537,7.57628917694092,0.283570289611816,3.81820821762085,8.48877398655954
9.596435225,7.6795392036438,0.160460472106934,3.53633522987366,8.45616560868201
9.60118986,7.7471342086792,0.204502105712891,3.36669397354126,8.44952885491301
9.6059446,7.72181367874146,0.377367973327637,2.64003825187683,8.16937054171648
9.610699235,7.65193748474121,0.652822494506836,3.16110849380493,8.30487395384948
9.615453923,7.18685340881348,1.00697040557861,3.3219997882843,7.98126142353738
9.62020861,6.48898792266846,1.30576419830322,3.56963181495667,7.52025635842678
9.624963298,5.7445387840271,1.45834445953369,3.44471406936646,6.8551111897281
9.629717985,5.23050451278687,1.55567741394043,3.32982516288757,6.39265557416692
9.634472673,5.0852518081665,1.72215747833252,3.33701276779175,6.32149243019736
9.63922736,5.03412199020386,2.04386806488037,3.49899959564209,6.46241278851757
9.643982048,4.92665195465088,2.53258895874023,3.65015244483948,6.63396707760642
9.648736735,4.85104560852051,3.04222774505615,3.77805423736572,6.86013753282051
9.653491371,4.9261646270752,3.49145793914795,3.9401707649231,7.20987670703465
9.658246058,5.14669370651245,3.8994779586792,4.18192768096924,7.69304254425624
9.663000746,5.42650842666626,4.40275478363037,4.68260669708252,8.41178036262372
9.667755433,5.47227478027344,4.98238563537598,5.19791603088379,9.0436877961668
9.672510121,5.12441968917847,5.72696018218994,5.33592462539673,9.35573843622962
9.677264808,4.84393882751465,6.63387775421143,5.54906940460205,9.91283252555069
9.682019496,4.93107032775879,7.59524250030518,6.463454246521,11.1256192642304
9.686774183,5.41115427017212,8.41727256774902,7.46159505844116,12.4822461452871
9.691528871,6.21380758285523,9.07608890533447,7.7573823928833,13.4597093610412
9.696283506,7.52964591979981,9.4523458480835,7.61440515518189,14.2836121333716
9.701038194,9.34644412994385,9.46988964080811,7.41715717315674,15.2331562131607
9.705792881,11.0864810943604,9.32796287536621,6.78734302520752,15.9996556150954
9.710547569,12.2318382263184,9.2260856628418,5.41609382629395,16.2503106243585
9.715302256,12.6032571792603,9.33699989318848,3.47170257568359,16.0646935017754
9.720056944,12.5702791213989,9.65083312988281,1.71219170093536,15.9399528767018
9.724811631,12.4731292724609,10.0182590484619,0.169075727462769,15.9991579406926
9.729566319,11.9119834899902,10.5981149673462,-1.50830364227295,16.0153167750183
9.734321006,10.9417476654053,11.2856607437134,-3.28431272506714,16.0584772152167
9.739075694,9.72499656677246,11.5677938461304,-4.21027660369873,15.6880796074587
9.743830329,8.27416229248047,11.4107799530029,-4.01157569885254,14.6547057413577
9.748585016,6.84793901443481,11.2908401489258,-2.7801558971405,13.4946880966704
9.753339704,5.0688099861145,11.1341524124146,-1.88079237937927,12.377381168589
9.758094391,2.76343202590942,10.9471321105957,-1.6911289691925,11.4164869902742
9.762849079,0.676962375640869,10.4579877853394,-2.30740284919739,10.7308850746257
9.767603766,-0.642476558685303,9.65347290039063,-3.06476521492004,10.1486502053042
9.772358454,-0.867539405822754,8.56913566589356,-3.68324208259583,9.36744270973402
9.777113141,-0.314052581787109,7.22702646255493,-3.8431134223938,8.19134062849176
9.781867829,0.491474151611328,5.77842330932617,-3.52184295654297,6.78491713980484
9.786622516,0.519405364990234,4.55579328536987,-3.05199646949768,5.50815003808249
9.791377152,-0.42629861831665,3.59664726257324,-3.65038251876831,5.14226551013107
9.796131839,-1.84591817855835,2.74672842025757,-4.23511457443237,5.37476756661647
9.800886527,-3.57743215560913,1.905601978302,-4.04614210128784,5.72718129899069
9.805641214,-4.97815847396851,0.809482574462891,-4.37814140319824,6.67873086571859
9.810395902,-5.22088146209717,-0.303201198577881,-5.09063816070557,7.29822794185826
9.815150589,-4.22372007369995,-1.00310373306274,-3.67283129692078,5.6864503950972
9.819905277,-1.97796773910522,-1.66754007339478,-2.13591551780701,3.35487427074805
9.824659964,-0.976377010345459,-1.01433038711548,-0.601599454879761,1.53104542867565
9.829414652,-1.7856969833374,0.564770221710205,-0.183634281158447,1.88186095895724
9.834169339,-3.21972036361694,2.48056840896606,0.169086933135986,4.06797360394674
9.838923975,-3.08475685119629,2.98797512054443,-0.0271251201629639,4.29470091207046
9.843678662,-2.20169448852539,2.38716745376587,-0.892820358276367,3.36796010446603
9.84843335,-1.03896379470825,1.2031078338623,-1.32271718978882,2.06796880798001
9.853188037,-0.0508618354797363,-0.207108497619629,-1.34239268302917,1.35922734358344
9.857942725,0.605974674224854,-1.64869737625122,-1.03760242462158,2.04010468747076
9.862697412,0.677621364593506,-2.77205610275269,-0.652952671051025,2.9274242844512
9.8674521,1.17407417297363,-3.59236001968384,-0.493376970291138,3.811419881026
9.872206787,1.60655212402344,-4.29688882827759,-0.190962791442871,4.59137562365536
9.876961475,1.22436714172363,-4.67878341674805,-0.129688501358032,4.83806865039693
9.881716162,0.595799446105957,-4.74777126312256,-0.394615173339844,4.80125297000091
9.886470798,-0.0324668884277344,-4.60744190216064,-0.461363077163696,4.63059724761286
